agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	number3	completed
De automobilisten wensen dat de winnaars bij de bomen de persoon kennen	De automobilisten wensen dat de winnaars bij de bomen de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten wensen dat de winnaars bij de bomen de persoon kennen.
De automobilisten denken dat de mannen op de bomen de persoon kennen	De automobilisten denken dat de mannen op de bomen de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten denken dat de mannen op de bomen de persoon kennen.
De automobilisten geloven dat de schrijvers naast de vrachtwagens de persoon kennen	De automobilisten geloven dat de schrijvers naast de vrachtwagens de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten geloven dat de schrijvers naast de vrachtwagens de persoon kennen.
De automobilisten willen dat de advocaten op de ramen de persoon onderzoeken	De automobilisten willen dat de advocaten op de ramen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten willen dat de advocaten op de ramen de persoon onderzoeken.
De automobilisten wensen dat de boeren naast de bureaus de persoon bekritiseren	De automobilisten wensen dat de boeren naast de bureaus de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De automobilisten wensen dat de boeren naast de bureaus de persoon bekritiseren.
De werkgevers denken dat de winnaars bij de bomen de persoon onderzoeken	De werkgevers denken dat de winnaars bij de bomen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De werkgevers denken dat de winnaars bij de bomen de persoon onderzoeken.
De automobilisten willen dat de meiden achter de bureaus de persoon verleiden	De automobilisten willen dat de meiden achter de bureaus de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten willen dat de meiden achter de bureaus de persoon verleiden.
De personen zien dat de inwoners bij de vrachtwagens de persoon roepen	De personen zien dat de inwoners bij de vrachtwagens de persoon roept	roepen	roept	5	11	plural	plural	plural	De personen zien dat de inwoners bij de vrachtwagens de persoon roepen.
De werkgevers denken dat de winnaars achter de ramen de persoon horen	De werkgevers denken dat de winnaars achter de ramen de persoon hoort	horen	hoort	5	11	plural	plural	plural	De werkgevers denken dat de winnaars achter de ramen de persoon horen.
De werkgevers zien dat de mannen op de bureaus de persoon onderzoeken	De werkgevers zien dat de mannen op de bureaus de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De werkgevers zien dat de mannen op de bureaus de persoon onderzoeken.
De werkgevers geloven dat de inwoners achter de tafels de persoon kennen	De werkgevers geloven dat de inwoners achter de tafels de persoon kent	kennen	kent	5	11	plural	plural	plural	De werkgevers geloven dat de inwoners achter de tafels de persoon kennen.
De automobilisten zien dat de meiden op de tafels de persoon steunen	De automobilisten zien dat de meiden op de tafels de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De automobilisten zien dat de meiden op de tafels de persoon steunen.
De automobilisten wensen dat de meiden naast de bomen de persoon onderzoeken	De automobilisten wensen dat de meiden naast de bomen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten wensen dat de meiden naast de bomen de persoon onderzoeken.
De automobilisten geloven dat de mannen achter de vrachtwagens de persoon verleiden	De automobilisten geloven dat de mannen achter de vrachtwagens de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten geloven dat de mannen achter de vrachtwagens de persoon verleiden.
De automobilisten geloven dat de schrijvers op de fietsen de persoon verleiden	De automobilisten geloven dat de schrijvers op de fietsen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten geloven dat de schrijvers op de fietsen de persoon verleiden.
De werkgevers willen dat de mannen bij de bomen de persoon roepen	De werkgevers willen dat de mannen bij de bomen de persoon roept	roepen	roept	5	11	plural	plural	plural	De werkgevers willen dat de mannen bij de bomen de persoon roepen.
De werkgevers zien dat de jongens naast de ramen de persoon bekritiseren	De werkgevers zien dat de jongens naast de ramen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De werkgevers zien dat de jongens naast de ramen de persoon bekritiseren.
De personen zien dat de winnaars achter de tafels de persoon steunen	De personen zien dat de winnaars achter de tafels de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De personen zien dat de winnaars achter de tafels de persoon steunen.
De werkgevers willen dat de boeren op de fietsen de persoon onderzoeken	De werkgevers willen dat de boeren op de fietsen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De werkgevers willen dat de boeren op de fietsen de persoon onderzoeken.
De personen zien dat de winnaars op de bomen de persoon onderzoeken	De personen zien dat de winnaars op de bomen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De personen zien dat de winnaars op de bomen de persoon onderzoeken.
De personen willen dat de meiden op de ramen de persoon stimuleren	De personen willen dat de meiden op de ramen de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De personen willen dat de meiden op de ramen de persoon stimuleren.
De automobilisten denken dat de inwoners naast de bomen de persoon verleiden	De automobilisten denken dat de inwoners naast de bomen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten denken dat de inwoners naast de bomen de persoon verleiden.
De automobilisten denken dat de schrijvers naast de ramen de persoon stimuleren	De automobilisten denken dat de schrijvers naast de ramen de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De automobilisten denken dat de schrijvers naast de ramen de persoon stimuleren.
De automobilisten denken dat de mannen naast de bureaus de persoon stimuleren	De automobilisten denken dat de mannen naast de bureaus de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De automobilisten denken dat de mannen naast de bureaus de persoon stimuleren.
De personen denken dat de advocaten op de tafels de persoon kennen	De personen denken dat de advocaten op de tafels de persoon kent	kennen	kent	5	11	plural	plural	plural	De personen denken dat de advocaten op de tafels de persoon kennen.
De personen denken dat de meiden naast de bureaus de persoon horen	De personen denken dat de meiden naast de bureaus de persoon hoort	horen	hoort	5	11	plural	plural	plural	De personen denken dat de meiden naast de bureaus de persoon horen.
De werkgevers geloven dat de boeren bij de bomen de persoon kennen	De werkgevers geloven dat de boeren bij de bomen de persoon kent	kennen	kent	5	11	plural	plural	plural	De werkgevers geloven dat de boeren bij de bomen de persoon kennen.
De personen geloven dat de mannen naast de ramen de persoon bekritiseren	De personen geloven dat de mannen naast de ramen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De personen geloven dat de mannen naast de ramen de persoon bekritiseren.
De automobilisten wensen dat de inwoners achter de stoelen de persoon roepen	De automobilisten wensen dat de inwoners achter de stoelen de persoon roept	roepen	roept	5	11	plural	plural	plural	De automobilisten wensen dat de inwoners achter de stoelen de persoon roepen.
De automobilisten wensen dat de mannen naast de bureaus de persoon bekritiseren	De automobilisten wensen dat de mannen naast de bureaus de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De automobilisten wensen dat de mannen naast de bureaus de persoon bekritiseren.
De werkgevers geloven dat de advocaten bij de bureaus de persoon stimuleren	De werkgevers geloven dat de advocaten bij de bureaus de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De werkgevers geloven dat de advocaten bij de bureaus de persoon stimuleren.
De personen wensen dat de mannen naast de vrachtwagens de persoon roepen	De personen wensen dat de mannen naast de vrachtwagens de persoon roept	roepen	roept	5	11	plural	plural	plural	De personen wensen dat de mannen naast de vrachtwagens de persoon roepen.
De automobilisten geloven dat de winnaars achter de tafels de persoon kennen	De automobilisten geloven dat de winnaars achter de tafels de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten geloven dat de winnaars achter de tafels de persoon kennen.
De personen wensen dat de schrijvers naast de tafels de persoon kennen	De personen wensen dat de schrijvers naast de tafels de persoon kent	kennen	kent	5	11	plural	plural	plural	De personen wensen dat de schrijvers naast de tafels de persoon kennen.
De automobilisten geloven dat de jongens achter de fietsen de persoon steunen	De automobilisten geloven dat de jongens achter de fietsen de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De automobilisten geloven dat de jongens achter de fietsen de persoon steunen.
De werkgevers wensen dat de mannen op de fietsen de persoon onderzoeken	De werkgevers wensen dat de mannen op de fietsen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De werkgevers wensen dat de mannen op de fietsen de persoon onderzoeken.
De automobilisten wensen dat de jongens op de fietsen de persoon horen	De automobilisten wensen dat de jongens op de fietsen de persoon hoort	horen	hoort	5	11	plural	plural	plural	De automobilisten wensen dat de jongens op de fietsen de persoon horen.
De automobilisten wensen dat de boeren bij de bureaus de persoon bekritiseren	De automobilisten wensen dat de boeren bij de bureaus de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De automobilisten wensen dat de boeren bij de bureaus de persoon bekritiseren.
De automobilisten denken dat de schrijvers achter de ramen de persoon verleiden	De automobilisten denken dat de schrijvers achter de ramen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten denken dat de schrijvers achter de ramen de persoon verleiden.
De personen zien dat de schrijvers bij de bomen de persoon stimuleren	De personen zien dat de schrijvers bij de bomen de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De personen zien dat de schrijvers bij de bomen de persoon stimuleren.
De personen zien dat de meiden achter de fietsen de persoon kennen	De personen zien dat de meiden achter de fietsen de persoon kent	kennen	kent	5	11	plural	plural	plural	De personen zien dat de meiden achter de fietsen de persoon kennen.
De personen zien dat de inwoners naast de stoelen de persoon horen	De personen zien dat de inwoners naast de stoelen de persoon hoort	horen	hoort	5	11	plural	plural	plural	De personen zien dat de inwoners naast de stoelen de persoon horen.
De automobilisten geloven dat de mannen bij de ramen de persoon onderzoeken	De automobilisten geloven dat de mannen bij de ramen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten geloven dat de mannen bij de ramen de persoon onderzoeken.
De automobilisten denken dat de advocaten achter de fietsen de persoon bekritiseren	De automobilisten denken dat de advocaten achter de fietsen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De automobilisten denken dat de advocaten achter de fietsen de persoon bekritiseren.
De werkgevers zien dat de meiden bij de bomen de persoon verleiden	De werkgevers zien dat de meiden bij de bomen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De werkgevers zien dat de meiden bij de bomen de persoon verleiden.
De automobilisten wensen dat de meiden naast de fietsen de persoon onderzoeken	De automobilisten wensen dat de meiden naast de fietsen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten wensen dat de meiden naast de fietsen de persoon onderzoeken.
De personen denken dat de jongens naast de vrachtwagens de persoon bekritiseren	De personen denken dat de jongens naast de vrachtwagens de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De personen denken dat de jongens naast de vrachtwagens de persoon bekritiseren.
